key,collection_date,Alkalinity [p:3332],Ammonia [p:3333],Calcium [p:3334],Chloride [p:3335],Conductivity [p:3336],Dissolved Oxygen [p:3337],Iron [p:3338],Magnesium [p:3340],Nitrate [p:3341],Nitrite [p:3342],Nitrogen [p:3343],Phosphorus [p:3344],Potassium [p:3345],Silicate [p:3346],Sodium [p:3347],Soluble Reactive Phosphorus [p:3348],Sulfur [p:3349],Temperature [p:3355],Total Alkalinity [p:3408],Total Chloride [p:3409],Total Phosphorus [p:3352],Total Suspended Solids [p:3353],Turbidity [p:3354],pH [p:3356],latitude,longitude,owner_id,owner_first_name,owner_last_name,certified,certifier_id,certifier_first_name,certifier_last_name,dataset_id,dataset_name,dataset_key,station_id,station_name
1cd027c34ee56688311424d125040fc2,2016-10-01 00:00:00,128.19,,93.45,181.57,1092.0,7.66,0.1,22.0,0.378,3.6,0.015,,6.66,4.404,92.33,9.2,54.6,15.2,,,0.027,,0.99,7.74,41.330674,-82.481357,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_14,Mason Rd
d73a29efc12f4f5513c7a619b8af8949,2016-10-01 00:00:00,120.8863759,,56.01,277.3469388,2378.0,9.36,0.39,13.81,13.715,13.2,0.032,,37.45,0.841,441.3,314.3,,16.2,4.3,13.59,0.408,,8.1,7.84,41.379681,-82.77477,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_4,Miller Rd West
4d8bae8b10b3f1a23d926cb1b23c46cd,2016-10-03 00:00:00,138.21,,59.4,96.59,716.0,4.74,1.3,14.4,0.483,15.6,0.083,,5.9,7.86,50.9,13.9,35.6,15.7,,,97.0,,24.05,7.18,41.364922,-82.504653,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_9,Darrow Rd - SWMP
e89aabda679e04d65ad5c212574fc4bc,2016-10-03 00:00:00,147.2,,44.4,52.39,483.0,3.44,1.1,13.1,0.041,7.3,0.17,,3.1,2.206,29.5,6.4,6.5,16.8,,,97.0,,18.9,7.1,41.382061,-82.514289,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_13,Lower Estuary - Data logger
2dcdc913f580f2eefc1cfa43eb3bc5bc,2016-10-03 00:00:00,153.47,,70.0,100.87,779.0,8.44,0.6,16.9,0.38,3.5,0.026,,6.5,8.469,52.5,30.5,44.5,15.4,,,78.0,,10.85,7.57,41.349059,-82.512431,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_7,Berlin Rd SWMP
b830612dbdfcc3981857176bdbb57d05,2016-10-26 00:00:00,99.52,,61.9,49.49,589.0,5.75,2.4,15.9,10.322,173.9,0.052,,8.2,9.27,19.6,48.1,32.4,10.65,,,158.0,,43.0,7.11,41.364922,-82.504653,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_9,Darrow Rd - SWMP
00fde090aaecf8bb59170a6355cc4e46,2016-10-26 00:00:00,127.96,,72.0,72.56,706.0,8.88,0.4,17.8,6.381,75.7,0.013,,6.7,8.5,30.2,34.9,41.7,9.45,,,65.0,,5.85,7.4,41.349059,-82.512431,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_7,Berlin Rd SWMP
55d2cf39108c8cc02e2d4deccf6141c1,2016-10-26 00:00:00,148.5,,49.9,64.58,553.0,6.75,1.0,13.5,0.173,7.0,0.056,,5.3,2.63,34.2,4.9,12.9,11.15,,,73.0,,15.15,7.28,41.382061,-82.514289,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_13,Lower Estuary - Data logger
450169f88d6e739e91e374b11bb64b2f,2016-11-01 00:00:00,107.99,,86.96,60.65,756.0,12.54,0.15,22.26,0.085,1.1,0.016,,6.14,6.85,29.43,42.3,49.0,4.2,,,0.062,,1.92,8.36,41.320662,-82.48326,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_5,Bellamy Rd 2
00356b2c5aed18692ff61ff2028bf2bd,2016-11-01 00:00:00,129.8,,115.9,63.33,1136.0,13.41,0.37,54.81,0.21,3.5,0.032,,4.6,1.146,41.71,9.8,93.2,3.4,,,0.043,,4.21,7.82,41.273479,-82.453316,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_12,Liles Rd
680f602c056c36718833b595fd8be4db,2016-11-01 00:00:00,108.2131165,,101.77,153.8155136,1114.0,10.78,0.47,25.76,0.732,9.7,0.115,,8.9,6.422,72.94,85.9,,3.5,4.93,7.337,0.138,,11.0,7.78,41.36535,-82.72794,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_6,Patten-tract Rd
1ba44deb3feb65a35eca8435d8105ffb,2016-11-01 00:00:00,134.7198647,,59.75,239.4129979,2305.0,12.6,1.3,14.69,14.797,17.9,0.017,,36.1,0.956,402.56,379.0,,3.6,3.96,11.42,0.597,,35.4,7.94,41.379681,-82.77477,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_4,Miller Rd West
2aa5988fe0dbe36686cd34b3904fff6d,2016-11-01 00:00:00,115.47,,91.18,203.29,1153.0,13.98,0.07,21.3,0.01,1.2,0.011,,6.94,6.875,101.71,12.6,44.6,2.8,,,0.025,,1.61,7.6,41.330674,-82.481357,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_14,Mason Rd
7c6a075bd50aa9044514cb5ca3e4f341,2016-11-01 00:00:00,150.28,,94.74,78.11,867.0,5.32,0.09,25.72,0.013,0.4,0.015,,6.55,8.207,33.83,21.3,75.8,6.8,,,0.029,,0.76,7.55,41.319301,-82.527784,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_11,Hoffman Woods Metropark Park
3a7165b0599ab06eb532c6430c9ff645,2016-11-01 00:00:00,103.19,,89.15,67.38,797.0,10.64,0.16,24.67,0.0,0.9,0.011,,6.25,5.255,32.73,77.4,50.2,4.0,,,0.112,,1.24,8.86,41.314902,-82.481357,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_3,Bellamy Rd North
fc194595e18d4527a3532e1ce1d73198,2016-11-01 00:00:00,127.3247409,,104.0,127.6310273,1440.0,11.99,0.3,45.58,2.325,12.7,0.063,,15.63,2.85,124.52,129.8,,4.6,4.19,6.088,0.176,,5.4,8.32,41.44062,-82.73209,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_5,Mills Creek Golf Course
aa7fae80e82c56b15a46247e6367e677,2016-11-01 00:00:00,102.2012767,,83.73,133.6897275,958.0,10.01,0.25,20.52,0.005,1.8,0.005,,9.24,6.623,67.19,104.8,,4.0,5.22,6.377,0.152,,3.21,7.92,41.42973,-82.69276,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_3,Columbus Ave
a584fc2e11c6064edb3c692470f6f0d9,2016-11-01 00:00:00,119.3491419,,52.81,102.0754717,789.0,13.97,0.39,30.54,0.297,2.4,0.023,,6.23,6.644,41.33,15.4,,5.4,4.47,4.869,0.049,,5.19,7.98,41.283386,-82.823725,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_2,Goodrich Rd
397aabe0ca75929d235232659f4e4b25,2016-11-01 00:00:00,116.74,,91.99,47.9,833.0,9.57,0.33,32.03,0.032,1.2,0.008,,6.46,3.778,25.75,33.6,74.1,4.0,,,0.076,,3.84,7.62,41.302313,-82.465646,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_2,Andress Rd
141493e7ba22b4880d4e45f03735c99e,2016-11-01 00:00:00,97.70891286,,93.77,160.7966457,1085.0,10.44,0.08,23.08,0.0,0.9,0.006,,10.97,8.202,83.7,76.0,,3.3,5.46,7.67,0.098,,1.99,7.7,41.3965,-82.70852,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_1,Bogart Rd
b86e4f9810ed6f5ee823e01cd45984d3,2016-11-01 00:00:00,118.29,,84.54,104.44,844.0,8.23,0.39,20.13,0.0,0.8,0.008,,6.38,7.704,47.35,15.6,45.6,6.0,,,0.054,,3.57,7.81,41.34892,-82.51257,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_6,Berlin Rd
cbe37c87e0592e5d168ba2c5f55159ba,2016-11-01 00:00:00,141.8858149,,62.87,328.3018868,3113.0,13.2,0.34,12.31,17.911,10.3,0.016,,41.58,3.186,602.9,792.1,454.0,,3.76,15.66,0.888,,7.03,8.12,41.32597,-82.81865,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_7,Strecker Rd West
bb64474cf2f359d07681418f4dbed4e9,2016-11-01 00:00:00,113.508652,,105.62,166.9811321,1224.0,11.72,0.24,31.64,0.0,0.8,0.014,,9.25,8.093,87.36,54.9,,3.2,4.7,7.965,0.082,,4.25,7.88,41.348818,-82.739142,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_8,Portland Rd
c522d11b1486525cb3373971e3514562,2016-11-01 00:00:00,106.91,,87.23,65.81,757.0,11.5,0.23,21.41,0.09,1.1,0.012,,6.46,6.983,31.84,46.3,42.6,4.2,,,0.071,,1.62,7.59,41.318468,-82.492657,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_15,Rt 61
94e67fb1120803569fad937a114abb34,2016-11-01 00:00:00,126.4195887,,189.28,747.5890985,3161.0,8.84,0.36,56.94,0.321,8.1,0.072,,8.24,5.837,429.59,76.2,198.5,4.3,4.22,35.66,0.112,,5.7,8.15,41.42902,-82.685423,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_5,Oakland Cemetery
3da65f9e43c23893b34bd7a126cfb0ed,2016-11-01 00:00:00,120.048826,,108.87,364.9895178,1798.0,15.42,0.34,34.17,0.262,7.6,0.041,,8.16,4.425,195.94,52.6,,2.0,4.33,17.41,0.104,,6.49,7.75,41.43256,-82.68365,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_7,Perkins Ave
83fbf529f7f1470cdd2de60114944021,2016-11-01 00:00:00,138.9298605,,169.68,93.4591195,1415.0,12.8,0.19,81.05,0.466,7.0,0.031,,6.54,5.671,41.66,11.9,,4.1,3.84,4.458,0.37,,6.31,8.12,41.379063,-82.760696,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_3,Miller Rd East
99cc0e2c0cc2388f03e6711e6aac571c,2016-11-01 00:00:00,85.5,,100.17,50.84,913.0,12.0,0.25,34.83,0.0,0.7,0.01,,7.66,1.738,33.43,66.1,69.9,3.7,,,0.101,,3.9,8.16,41.2986,-82.50979,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_19,Tennant Rd West
427004404c22df88f9b765dd2292ea62,2016-11-01 00:00:00,136.0945572,,111.33,115.1781971,1453.0,14.48,0.19,57.21,2.462,30.8,0.101,,13.96,4.03,112.38,126.8,,3.6,3.92,5.494,0.157,,3.2,8.29,41.40961,-82.73696,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_8,Strub Rd
57e6fc19a961abc22cb2b55e0eec360b,2016-11-01 00:00:00,125.2325503,,79.36,144.8218029,1032.0,13.69,0.18,26.72,0.18,2.1,0.031,,21.92,0.777,68.6,68.6,,,4.26,6.908,0.106,,5.29,7.86,41.324686,-82.767628,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_9,Strecker Rd
f01db01f71e8ff4cc7b10beba12fda1b,2016-11-03 00:00:00,152.6,,56.3,63.51,586.0,11.91,0.7,14.1,0.468,46.7,0.004,,5.2,2.419,33.6,1.8,18.7,9.15,,,80.0,,11.35,7.8,41.382061,-82.514289,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_13,Lower Estuary - Data logger
336ded7dd3d64649ed84b6fa24b551c7,2016-11-13 00:00:00,168.64,,78.2,79.09,730.0,6.17,0.6,18.7,1.043,63.8,0.004,,7.7,8.673,33.8,2.4,41.6,9.75,,,73.0,,7.79,7.46,41.364922,-82.504653,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_9,Darrow Rd - SWMP
4d87845daa4aa53798e832faaee9fa7b,2016-11-13 00:00:00,182.63,,82.6,101.21,829.0,8.32,0.4,20.0,0.004,0.8,0.008,,7.1,7.872,46.9,19.2,44.2,7.6,,,57.0,,3.27,7.78,41.349059,-82.512431,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,OWC_7,Berlin Rd SWMP
c84a581aa0b3711748275ebf464df2d2,2017-04-23 00:00:00,14.1,,73.47,88.3,816.0,13.83,0.42,20.22,6.25,38.5,0.044,,4.65,2.842,47.84,46.4,,13.8,3.31,4.191,,,9.75,8.3,41.44062,-82.73209,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_5,Mills Creek Golf Course
80b70b0b61ffac54e58fd0b8d5854a95,2017-04-23 00:00:00,19.0,,72.87,66.9,804.0,13.54,0.54,21.1,9.052,40.4,0.068,,4.46,3.098,45.49,73.1,,9.6,4.47,3.177,,,13.4,8.09,41.40961,-82.73696,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_8,Strub Rd
e564678c7a7d8daa47a417a4a3463e97,2017-04-23 00:00:00,17.9,,78.72,55.9,728.0,16.67,,28.11,6.259,29.1,0.037,,1.68,0.325,29.31,7.9,,15.4,4.21,2.651,,,1.52,8.2,41.379063,-82.760696,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_3,Miller Rd East
2d28a09f7faefa5cc3eb8e30301b4e4a,2017-04-23 00:00:00,18.9,,230.88,116.3,1469.0,9.92,0.08,65.22,0.402,9.1,0.024,,4.13,3.121,49.09,7.0,,11.1,4.45,5.52,,,2.14,7.7,41.42902,-82.685423,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_5,Oakland Cemetery
f6e7ae8f09bf83ba94b27db929053720,2017-04-23 00:00:00,16.7,,79.59,30.3,604.0,16.86,0.08,19.86,13.994,44.2,0.015,,0.31,1.985,11.44,3.3,,14.0,3.93,1.437,,,5.5,8.4,41.32574,-82.81145,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_6,Strecker Rd East
e072ef0e0e43e1c487b46ad5bbe31332,2017-04-23 00:00:00,16.0,,87.58,91.8,893.0,12.51,0.06,30.3,6.442,27.1,0.014,,3.05,0.969,41.22,3.2,,9.9,3.77,4.359,,,4.46,7.96,41.3965,-82.70852,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_1,Bogart Rd
e6f3a24fbc02dfe59f331c56fa76b4ef,2017-04-23 00:00:00,19.2,,77.98,89.9,925.0,14.38,0.51,20.52,10.42,25.5,0.04,,6.71,3.184,59.0,69.1,,14.3,4.5,4.269,,,10.9,8.56,41.379681,-82.77477,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_4,Miller Rd West
7a645020d39ed7d2c8f2b004c2225344,2017-04-23 00:00:00,15.8,,87.69,91.8,868.0,10.7,0.11,28.4,6.183,28.9,0.011,,2.38,1.226,40.1,1.5,,10.5,3.72,4.357,,,5.01,8.23,41.42973,-82.69276,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_3,Columbus Ave
3bdad62e825926a627e22042dc46bb9e,2017-04-23 00:00:00,17.9,,72.24,88.3,929.0,13.66,0.75,19.01,10.32,32.1,0.026,,9.06,4.741,60.7,75.6,,12.4,4.21,4.192,,,17.1,8.41,41.32597,-82.81865,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_7,Strecker Rd West
06640c816983c96beac93240a6136980,2017-04-23 00:00:00,16.0,,88.76,102.0,954.0,13.74,0.05,33.78,5.855,33.5,0.022,,3.01,0.565,43.42,0.5,,10.9,3.77,4.841,,,4.96,8.28,41.348818,-82.739142,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_8,Portland Rd
177287dc1a0347f6df8ce27958482e3b,2017-04-23 00:00:00,17.3,,77.59,41.7,625.0,10.0,0.64,21.72,9.121,30.8,0.019,,1.53,5.643,19.32,14.4,,15.1,4.06,1.981,,,14.3,8.31,41.283386,-82.823725,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_2,Goodrich Rd
0818b16e07f649a967fc8d7ad531f692,2017-04-23 00:00:00,16.1,,91.06,98.7,938.0,13.23,0.05,32.63,6.08,29.5,0.015,,3.72,0.453,42.69,1.1,,10.3,3.78,4.682,,,4.38,8.1,41.36535,-82.72794,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_6,Patten-tract Rd
ba70ba7cace1fbffafa11c5e22eec70c,2017-04-24 00:00:00,16.4,,102.94,96.2,989.0,8.9,0.1,34.77,4.798,25.8,0.017,,3.53,0.749,43.36,6.5,,11.4,3.86,4.568,,,4.46,8.05,41.43256,-82.68365,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_7,Perkins Ave
6712cccb47efb12f68c82a73d4ccdba5,2017-05-20 00:00:00,18.6,,75.58,121.3,879.0,10.49,0.14,24.36,2.856,14.7,0.026,,3.47,6.467,52.06,26.2,,19.1,4.59,5.755,,,4.2,8.06,41.283386,-82.823725,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_2,Goodrich Rd
a1479b0728367800ac1516f977021f8d,2017-05-21 00:00:00,17.9,,70.07,217.7,1791.0,8.88,0.21,16.18,15.973,70.4,0.018,,35.88,4.905,194.86,263.2,,18.0,4.42,10.33,,,4.57,8.01,41.32597,-82.81865,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_7,Strecker Rd West
98f3ac7457218a364089bfdb877f7f3c,2017-05-21 00:00:00,15.4,,92.52,90.1,982.0,10.25,0.16,36.33,4.353,34.0,0.019,,3.87,1.969,42.37,4.0,,16.9,3.8,4.277,,,5.91,7.96,41.348818,-82.739142,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_8,Portland Rd
f9c64aacae5e05c55edfd010181eebca,2017-05-21 00:00:00,15.9,,91.63,77.6,906.0,9.69,0.1,31.86,5.146,26.7,0.03,,3.39,2.692,38.22,35.2,,16.5,3.94,3.683,,,4.07,7.44,41.3965,-82.70852,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_1,Bogart Rd
172e2a0269942b090193e6e215e417da,2017-05-21 00:00:00,16.8,,84.2,94.4,967.0,11.63,0.21,27.6,3.83,58.5,0.067,,5.2,2.23,52.87,54.0,,17.8,4.16,4.48,,,5.43,8.18,41.44062,-82.73209,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_5,Mills Creek Golf Course
944bd0f2aa42cb5e09d957d534c7717a,2017-05-21 00:00:00,15.8,,115.5,72.6,1111.0,11.79,0.19,46.42,1.698,28.9,0.013,,3.3,3.394,38.96,7.4,,18.9,3.9,3.445,,,6.55,8.4,41.379063,-82.760696,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_3,Miller Rd East
2691733a31478d75977fda0c857991e7,2017-05-21 00:00:00,12.6,,216.32,110.4,1465.0,7.14,0.18,67.74,0.207,6.2,0.031,,4.37,2.555,45.81,4.6,,17.4,3.12,5.238,,,4.61,7.64,41.42902,-82.685423,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_5,Oakland Cemetery
3f9a6db98d6a81d66489adaffee66dcd,2017-05-21 00:00:00,16.0,,92.33,85.3,958.0,9.89,0.08,34.63,4.724,26.5,0.02,,3.04,1.92,40.41,5.3,,16.7,3.97,4.047,,,3.84,7.84,41.36535,-82.72794,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_6,Patten-tract Rd
fdfd1b326b6a5fc25748635902b4f18a,2017-05-21 00:00:00,17.6,,85.16,24.6,626.0,10.0,0.47,20.53,15.607,95.5,0.04,,0.41,5.851,10.7,16.1,,18.5,4.35,1.168,,,13.9,8.0,41.32574,-82.81145,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_6,Strecker Rd East
6764bd41a231838039c83fa2fcc2ee61,2017-05-21 00:00:00,20.3,,83.57,144.7,1248.0,12.0,0.12,21.02,10.251,27.4,0.009,,14.64,3.338,73.1,87.8,,18.4,5.03,6.865,,,4.74,8.14,41.379681,-82.77477,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_4,Miller Rd West
f6d42de22302e3537097bc6497f1dcf2,2017-05-21 00:00:00,18.3,,101.46,89.6,1106.0,9.35,0.05,35.7,5.136,45.5,0.043,,7.29,2.381,55.85,50.0,,16.1,4.53,4.25,,,3.99,7.96,41.40961,-82.73696,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_8,Strub Rd
77f6775535e4074d6f6abce97e61479d,2017-05-21 00:00:00,16.4,,87.36,81.7,906.0,9.1,0.08,30.74,4.964,29.2,0.027,,3.15,1.896,39.36,2.0,,15.7,4.06,3.875,,,4.28,7.67,41.42973,-82.69276,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_3,Columbus Ave
de4522aaf07605d23303a7762f7f1e2f,2017-05-22 00:00:00,16.4,,102.08,86.5,998.0,6.48,0.17,36.24,3.832,39.6,0.077,,3.11,1.865,41.42,24.5,,15.8,4.05,4.105,,,5.11,7.74,41.43256,-82.68365,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_7,Perkins Ave
605c349488395925bac15a742f72b29c,2017-06-18 00:00:00,14.1,,183.94,128.7,1523.0,2.97,0.41,62.23,1.654,35.0,0.169,,7.08,7.095,55.14,76.6,256.8,22.7,3.51,6.096,,,5.88,7.56,41.42902,-82.685423,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_5,Oakland Cemetery
f29e7b2b34827990eac8f610296f6a22,2017-06-18 00:00:00,19.4,,69.44,116.6,866.0,7.72,0.28,29.83,1.692,16.8,0.069,,4.15,8.479,51.39,18.9,,22.5,4.82,5.524,,,4.92,8.0,41.283386,-82.823725,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_2,Goodrich Rd
3fa055bc8698da0d33716776fff15818,2017-06-18 00:00:00,18.8,,98.51,22.7,658.0,8.36,0.11,20.58,18.311,76.8,0.012,,1.12,8.827,6.32,33.7,,22.1,4.69,1.073,,,7.47,7.88,41.32574,-82.81145,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_6,Strecker Rd East
45514f5f5ee3e61beb3907dcbe7dd71b,2017-06-18 00:00:00,16.4,,82.83,57.1,713.0,8.5,0.32,18.72,13.277,38.4,0.015,,3.2,8.622,26.04,37.9,,22.2,4.08,2.705,,,8.19,7.86,41.42973,-82.69276,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_3,Columbus Ave
efe6f5f72957ce3f50d6776dad3b8a9a,2017-06-18 00:00:00,15.5,,114.1,65.3,1033.0,9.74,0.15,43.62,2.71,39.8,0.011,,3.6,4.09,32.16,13.8,,21.8,3.86,3.092,,,4.66,7.89,41.379063,-82.760696,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_3,Miller Rd East
3144693ebc90b654f0117f40fd5098f9,2017-06-18 00:00:00,17.6,,96.66,69.7,974.0,8.42,0.1,29.08,9.746,37.2,0.022,,5.89,4.812,53.16,94.9,,24.1,4.39,3.302,,,7.12,8.18,41.44062,-82.73209,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,MC_5,Mills Creek Golf Course
fcc0c071e26f45d4ec987665cf5176ce,2017-06-18 00:00:00,16.5,,84.35,60.0,727.0,8.45,0.3,18.83,13.998,39.3,0.024,,3.49,8.801,27.96,37.0,,21.8,4.1,2.842,,,9.68,8.06,41.3965,-82.70852,196,Erin,Hofmann,True,196,Erin,Hofmann,1390,Firelands Coastal Tributaries Watershed Program,HQ5yvL1h1YIi,PC_1,Bogart Rd
